RUN	KarateSimulate	karatesimulate	1596739137110	 	3.3.1
REQUEST	193		GET /v2/sasb/orgs/scores	1596739163581	1596739165767	OK	 
REQUEST	174		GET /v2/sasb/orgs/scores	1596739163738	1596739165807	OK	 
REQUEST	123		GET /v2/sasb/orgs/scores	1596739163733	1596739165812	OK	 
REQUEST	138		GET /v2/sasb/orgs/scores	1596739163800	1596739165860	OK	 
REQUEST	144		GET /v2/sasb/orgs/scores	1596739163865	1596739165918	OK	 
REQUEST	108		GET /v2/sasb/orgs/scores	1596739163903	1596739165918	OK	 
REQUEST	133		GET /v2/sasb/orgs/scores	1596739163804	1596739165919	OK	 
REQUEST	139		GET /v2/sasb/orgs/scores	1596739163861	1596739165953	OK	 
REQUEST	127		GET /v2/sasb/orgs/scores	1596739163901	1596739165995	OK	 
REQUEST	179		GET /v2/sasb/orgs/scores	1596739163901	1596739166000	OK	 
REQUEST	116		GET /v2/sasb/orgs/scores	1596739163921	1596739166007	OK	 
REQUEST	197		GET /v2/sasb/orgs/scores	1596739163925	1596739166032	OK	 
REQUEST	188		GET /v2/sasb/orgs/scores	1596739163921	1596739166055	OK	 
REQUEST	155		GET /v2/sasb/orgs/scores	1596739163901	1596739166067	OK	 
REQUEST	142		GET /v2/sasb/orgs/scores	1596739163903	1596739166087	OK	 
REQUEST	117		GET /v2/sasb/orgs/scores	1596739164007	1596739166122	OK	 
REQUEST	170		GET /v2/sasb/orgs/scores	1596739164028	1596739166164	OK	 
REQUEST	120		GET /v2/sasb/orgs/scores	1596739164052	1596739166169	OK	 
REQUEST	159		GET /v2/sasb/orgs/scores	1596739163986	1596739166184	OK	 
REQUEST	115		GET /v2/sasb/orgs/scores	1596739164118	1596739166273	OK	 
REQUEST	118		GET /v2/sasb/orgs/scores	1596739164071	1596739166276	OK	 
REQUEST	150		GET /v2/sasb/orgs/scores	1596739164004	1596739166277	OK	 
REQUEST	126		GET /v2/sasb/orgs/scores	1596739164046	1596739166281	OK	 
REQUEST	171		GET /v2/sasb/orgs/scores	1596739164155	1596739166317	OK	 
REQUEST	194		GET /v2/sasb/orgs/scores	1596739164125	1596739166353	OK	 
REQUEST	165		GET /v2/sasb/orgs/scores	1596739164175	1596739166360	OK	 
REQUEST	167		GET /v2/sasb/orgs/scores	1596739164164	1596739166401	OK	 
REQUEST	164		GET /v2/sasb/orgs/scores	1596739164248	1596739166444	OK	 
REQUEST	141		GET /v2/sasb/orgs/scores	1596739164297	1596739166457	OK	 
REQUEST	131		GET /v2/sasb/orgs/scores	1596739164248	1596739166461	OK	 
REQUEST	106		GET /v2/sasb/orgs/scores	1596739164261	1596739166488	OK	 
REQUEST	195		GET /v2/sasb/orgs/scores	1596739164248	1596739166490	OK	 
REQUEST	198		GET /v2/sasb/orgs/scores	1596739164303	1596739166531	OK	 
REQUEST	178		GET /v2/sasb/orgs/scores	1596739164320	1596739166555	OK	 
REQUEST	169		GET /v2/sasb/orgs/scores	1596739164272	1596739166603	OK	 
REQUEST	176		GET /v2/sasb/orgs/scores	1596739164303	1596739166604	OK	 
REQUEST	172		GET /v2/sasb/orgs/scores	1596739164385	1596739166675	OK	 
REQUEST	122		GET /v2/sasb/orgs/scores	1596739164369	1596739166673	OK	 
REQUEST	104		GET /v2/sasb/orgs/scores	1596739164362	1596739166686	OK	 
REQUEST	186		GET /v2/sasb/orgs/scores	1596739164482	1596739166717	OK	 
REQUEST	162		GET /v2/sasb/orgs/scores	1596739164482	1596739166788	OK	 
REQUEST	156		GET /v2/sasb/orgs/scores	1596739164450	1596739166791	OK	 
REQUEST	184		GET /v2/sasb/orgs/scores	1596739164531	1596739166805	OK	 
REQUEST	143		GET /v2/sasb/orgs/scores	1596739164417	1596739166822	OK	 
REQUEST	175		GET /v2/sasb/orgs/scores	1596739164385	1596739166831	OK	 
REQUEST	168		GET /v2/sasb/orgs/scores	1596739164477	1596739166857	OK	 
REQUEST	183		GET /v2/sasb/orgs/scores	1596739164648	1596739166882	OK	 
REQUEST	177		GET /v2/sasb/orgs/scores	1596739164523	1596739166883	OK	 
REQUEST	154		GET /v2/sasb/orgs/scores	1596739164482	1596739166908	OK	 
REQUEST	185		GET /v2/sasb/orgs/scores	1596739164633	1596739166982	OK	 
REQUEST	182		GET /v2/sasb/orgs/scores	1596739164640	1596739166992	OK	 
REQUEST	187		GET /v2/sasb/orgs/scores	1596739164648	1596739166996	OK	 
REQUEST	102		GET /v2/sasb/orgs/scores	1596739164664	1596739166994	OK	 
USER	Get Scores for instruments	27	END	1596739137742	1596739157240
REQUEST	128		GET /v2/sasb/orgs/scores	1596739164551	1596739167039	OK	 
REQUEST	109		GET /v2/sasb/orgs/scores	1596739164683	1596739167112	OK	 
USER	Get Scores for instruments	91	END	1596739138408	1596739157295
REQUEST	157		GET /v2/sasb/orgs/scores	1596739164663	1596739167116	OK	 
REQUEST	114		GET /v2/sasb/orgs/scores	1596739164793	1596739167122	OK	 
USER	Get Scores for instruments	16	END	1596739137635	1596739157301
REQUEST	181		GET /v2/sasb/orgs/scores	1596739164738	1596739167160	OK	 
REQUEST	105		GET /v2/sasb/orgs/scores	1596739164820	1596739167203	OK	 
USER	Get Scores for instruments	43	END	1596739137904	1596739157375
REQUEST	107		GET /v2/sasb/orgs/scores	1596739164917	1596739167228	OK	 
USER	Get Scores for instruments	66	END	1596739138134	1596739157394
REQUEST	103		GET /v2/sasb/orgs/scores	1596739164846	1596739167323	OK	 
USER	Get Scores for instruments	12	END	1596739137600	1596739157400
REQUEST	111		GET /v2/sasb/orgs/scores	1596739164975	1596739167330	OK	 
USER	Get Scores for instruments	65	END	1596739138122	1596739157449
REQUEST	101		GET /v2/sasb/orgs/scores	1596739164779	1596739167379	OK	 
USER	Get Scores for instruments	56	END	1596739138032	1596739157510
USER	Get Scores for instruments	6	END	1596739137534	1596739157544
REQUEST	180		GET /v2/sasb/orgs/scores	1596739164887	1596739167334	OK	 
REQUEST	112		GET /v2/sasb/orgs/scores	1596739164975	1596739167395	OK	 
USER	Get Scores for instruments	9	END	1596739137568	1596739157588
REQUEST	110		GET /v2/sasb/orgs/scores	1596739165030	1596739167413	OK	 
REQUEST	121		GET /v2/sasb/orgs/scores	1596739164972	1596739167418	OK	 
USER	Get Scores for instruments	102	END	1596739138494	1596739167004
REQUEST	119		GET /v2/sasb/orgs/scores	1596739165026	1596739167484	OK	 
USER	Get Scores for instruments	109	END	1596739138570	1596739167120
REQUEST	148		GET /v2/sasb/orgs/scores	1596739165030	1596739167508	OK	 
USER	Get Scores for instruments	114	END	1596739138627	1596739167132
REQUEST	160		GET /v2/sasb/orgs/scores	1596739165050	1596739167544	OK	 
USER	Get Scores for instruments	105	END	1596739138527	1596739167216
REQUEST	151		GET /v2/sasb/orgs/scores	1596739165102	1596739167556	OK	 
USER	Get Scores for instruments	107	END	1596739138549	1596739167248
REQUEST	192		GET /v2/sasb/orgs/scores	1596739165102	1596739167560	OK	 
REQUEST	190		GET /v2/sasb/orgs/scores	1596739165120	1596739167629	OK	 
REQUEST	129		GET /v2/sasb/orgs/scores	1596739165158	1596739167632	OK	 
USER	Get Scores for instruments	103	END	1596739138506	1596739167334
REQUEST	130		GET /v2/sasb/orgs/scores	1596739165259	1596739167693	OK	 
USER	Get Scores for instruments	111	END	1596739138607	1596739167383
REQUEST	191		GET /v2/sasb/orgs/scores	1596739165249	1596739167727	OK	 
REQUEST	196		GET /v2/sasb/orgs/scores	1596739165221	1596739167728	OK	 
REQUEST	80		GET /v2/sasb/orgs/scores	1596739146716	1596739167786	KO	classpath:examples/scores/insight.feature:21 method Get
REQUEST	137		GET /v2/sasb/orgs/scores	1596739165298	1596739167782	OK	 
USER	Get Scores for instruments	101	END	1596739138490	1596739167388
REQUEST	163		GET /v2/sasb/orgs/scores	1596739165254	1596739167795	OK	 
USER	Get Scores for instruments	112	END	1596739138607	1596739167408
REQUEST	132		GET /v2/sasb/orgs/scores	1596739165124	1596739167801	OK	 
USER	Get Scores for instruments	110	END	1596739138578	1596739167419
USER	Get Scores for instruments	121	END	1596739138696	1596739167424
USER	Get Scores for instruments	119	END	1596739138670	1596739167512
USER	Get Scores for instruments	148	END	1596739154525	1596739167520
REQUEST	189		GET /v2/sasb/orgs/scores	1596739165388	1596739167840	OK	 
REQUEST	149		GET /v2/sasb/orgs/scores	1596739165342	1596739167925	OK	 
REQUEST	153		GET /v2/sasb/orgs/scores	1596739165431	1596739167936	OK	 
REQUEST	135		GET /v2/sasb/orgs/scores	1596739165387	1596739167939	OK	 
REQUEST	147		GET /v2/sasb/orgs/scores	1596739165330	1596739167938	OK	 
USER	Get Scores for instruments	160	END	1596739154525	1596739167551
USER	Get Scores for instruments	151	END	1596739154525	1596739167565
USER	Get Scores for instruments	129	END	1596739138779	1596739167639
REQUEST	173		GET /v2/sasb/orgs/scores	1596739165482	1596739168002	OK	 
USER	Get Scores for instruments	130	END	1596739138788	1596739167701
REQUEST	124		GET /v2/sasb/orgs/scores	1596739165550	1596739168039	OK	 
REQUEST	146		GET /v2/sasb/orgs/scores	1596739165599	1596739168046	OK	 
USER	Get Scores for instruments	137	END	1596739154524	1596739167793
REQUEST	152		GET /v2/sasb/orgs/scores	1596739165389	1596739168090	OK	 
USER	Get Scores for instruments	163	END	1596739154525	1596739167822
REQUEST	134		GET /v2/sasb/orgs/scores	1596739165429	1596739168093	OK	 
USER	Get Scores for instruments	132	END	1596739138794	1596739167826
REQUEST	140		GET /v2/sasb/orgs/scores	1596739165700	1596739168114	OK	 
USER	Get Scores for instruments	149	END	1596739154525	1596739167941
REQUEST	136		GET /v2/sasb/orgs/scores	1596739165574	1596739168191	OK	 
USER	Get Scores for instruments	153	END	1596739154525	1596739167945
REQUEST	113		GET /v2/sasb/orgs/scores	1596739165593	1596739168198	OK	 
USER	Get Scores for instruments	135	END	1596739138826	1596739167946
REQUEST	125		GET /v2/sasb/orgs/scores	1596739165786	1596739168239	OK	 
USER	Get Scores for instruments	147	END	1596739154525	1596739167947
REQUEST	161		GET /v2/sasb/orgs/scores	1596739165647	1596739168212	OK	 
USER	Get Scores for instruments	173	END	1596739154525	1596739168008
REQUEST	158		GET /v2/sasb/orgs/scores	1596739165656	1596739168262	OK	 
USER	Get Scores for instruments	124	END	1596739138712	1596739168046
REQUEST	193		GET /v2/sasb/orgs/scores	1596739165790	1596739168281	OK	 
REQUEST	199		GET /v2/sasb/orgs/scores	1596739165779	1596739168341	OK	 
REQUEST	123		GET /v2/sasb/orgs/scores	1596739165837	1596739168340	OK	 
USER	Get Scores for instruments	146	END	1596739154525	1596739168071
REQUEST	138		GET /v2/sasb/orgs/scores	1596739165933	1596739168395	OK	 
USER	Get Scores for instruments	152	END	1596739154525	1596739168099
REQUEST	174		GET /v2/sasb/orgs/scores	1596739165826	1596739168437	OK	 
USER	Get Scores for instruments	134	END	1596739138817	1596739168109
REQUEST	166		GET /v2/sasb/orgs/scores	1596739165787	1596739168442	OK	 
USER	Get Scores for instruments	140	END	1596739154525	1596739168141
USER	Get Scores for instruments	136	END	1596739154524	1596739168203
USER	Get Scores for instruments	113	END	1596739138607	1596739168210
REQUEST	144		GET /v2/sasb/orgs/scores	1596739165933	1596739168454	OK	 
REQUEST	133		GET /v2/sasb/orgs/scores	1596739165935	1596739168520	OK	 
USER	Get Scores for instruments	125	END	1596739138731	1596739168248
REQUEST	108		GET /v2/sasb/orgs/scores	1596739165933	1596739168564	OK	 
REQUEST	179		GET /v2/sasb/orgs/scores	1596739166008	1596739168585	OK	 
USER	Get Scores for instruments	161	END	1596739154525	1596739168250
REQUEST	139		GET /v2/sasb/orgs/scores	1596739165958	1596739168583	OK	 
USER	Get Scores for instruments	158	END	1596739154525	1596739168272
USER	Get Scores for instruments	123	END	1596739138712	1596739168349
USER	Get Scores for instruments	138	END	1596739154524	1596739168419
USER	Get Scores for instruments	174	END	1596739154525	1596739168448
USER	Get Scores for instruments	166	END	1596739154525	1596739168450
USER	Get Scores for instruments	144	END	1596739154525	1596739168476
USER	Get Scores for instruments	133	END	1596739138804	1596739168527
USER	Get Scores for instruments	108	END	1596739138554	1596739168591
USER	Get Scores for instruments	179	END	1596739154526	1596739168595
USER	Get Scores for instruments	139	END	1596739154524	1596739168595
REQUEST	116		GET /v2/sasb/orgs/scores	1596739166017	1596739168617	OK	 
REQUEST	155		GET /v2/sasb/orgs/scores	1596739166073	1596739168655	OK	 
USER	Get Scores for instruments	116	END	1596739138647	1596739168641
REQUEST	197		GET /v2/sasb/orgs/scores	1596739166041	1596739168678	OK	 
REQUEST	117		GET /v2/sasb/orgs/scores	1596739166131	1596739168673	OK	 
USER	Get Scores for instruments	155	END	1596739154525	1596739168666
REQUEST	188		GET /v2/sasb/orgs/scores	1596739166055	1596739168727	OK	 
REQUEST	127		GET /v2/sasb/orgs/scores	1596739166006	1596739168798	OK	 
USER	Get Scores for instruments	117	END	1596739138648	1596739168684
REQUEST	170		GET /v2/sasb/orgs/scores	1596739166175	1596739168797	OK	 
USER	Get Scores for instruments	127	END	1596739138748	1596739168808
USER	Get Scores for instruments	170	END	1596739154525	1596739168812
REQUEST	142		GET /v2/sasb/orgs/scores	1596739166099	1596739168882	OK	 
REQUEST	159		GET /v2/sasb/orgs/scores	1596739166230	1596739168885	OK	 
REQUEST	115		GET /v2/sasb/orgs/scores	1596739166285	1596739168932	OK	 
USER	Get Scores for instruments	142	END	1596739154525	1596739168889
REQUEST	120		GET /v2/sasb/orgs/scores	1596739166185	1596739168949	OK	 
USER	Get Scores for instruments	159	END	1596739154525	1596739168895
USER	Get Scores for instruments	115	END	1596739138627	1596739168953
REQUEST	118		GET /v2/sasb/orgs/scores	1596739166289	1596739169003	OK	 
USER	Get Scores for instruments	120	END	1596739138675	1596739168955
REQUEST	165		GET /v2/sasb/orgs/scores	1596739166369	1596739169009	OK	 
REQUEST	150		GET /v2/sasb/orgs/scores	1596739166289	1596739169027	OK	 
USER	Get Scores for instruments	118	END	1596739138659	1596739169011
USER	Get Scores for instruments	165	END	1596739154525	1596739169035
REQUEST	126		GET /v2/sasb/orgs/scores	1596739166296	1596739169086	OK	 
USER	Get Scores for instruments	150	END	1596739154525	1596739169036
REQUEST	171		GET /v2/sasb/orgs/scores	1596739166318	1596739169123	OK	 
REQUEST	141		GET /v2/sasb/orgs/scores	1596739166471	1596739169128	OK	 
USER	Get Scores for instruments	126	END	1596739138748	1596739169092
REQUEST	194		GET /v2/sasb/orgs/scores	1596739166362	1596739169194	OK	 
REQUEST	167		GET /v2/sasb/orgs/scores	1596739166411	1596739169197	OK	 
USER	Get Scores for instruments	171	END	1596739154525	1596739169138
REQUEST	198		GET /v2/sasb/orgs/scores	1596739166552	1596739169226	OK	 
REQUEST	164		GET /v2/sasb/orgs/scores	1596739166469	1596739169231	OK	 
USER	Get Scores for instruments	141	END	1596739154525	1596739169139
REQUEST	106		GET /v2/sasb/orgs/scores	1596739166546	1596739169275	OK	 
USER	Get Scores for instruments	167	END	1596739154525	1596739169217
REQUEST	195		GET /v2/sasb/orgs/scores	1596739166535	1596739169335	OK	 
REQUEST	178		GET /v2/sasb/orgs/scores	1596739166580	1596739169338	OK	 
USER	Get Scores for instruments	164	END	1596739154525	1596739169235
REQUEST	131		GET /v2/sasb/orgs/scores	1596739166479	1596739169341	OK	 
USER	Get Scores for instruments	106	END	1596739138538	1596739169340
REQUEST	176		GET /v2/sasb/orgs/scores	1596739166625	1596739169353	OK	 
USER	Get Scores for instruments	178	END	1596739154526	1596739169348
REQUEST	172		GET /v2/sasb/orgs/scores	1596739166702	1596739169418	OK	 
USER	Get Scores for instruments	131	END	1596739138788	1596739169351
REQUEST	184		GET /v2/sasb/orgs/scores	1596739166822	1596739169534	OK	 
USER	Get Scores for instruments	176	END	1596739154525	1596739169412
REQUEST	169		GET /v2/sasb/orgs/scores	1596739166615	1596739169472	OK	 
USER	Get Scores for instruments	172	END	1596739154525	1596739169427
REQUEST	104		GET /v2/sasb/orgs/scores	1596739166713	1596739169528	OK	 
USER	Get Scores for instruments	184	END	1596739154526	1596739169544
USER	Get Scores for instruments	169	END	1596739154525	1596739169546
REQUEST	122		GET /v2/sasb/orgs/scores	1596739166701	1596739169540	OK	 
USER	Get Scores for instruments	104	END	1596739138518	1596739169549
USER	Get Scores for instruments	122	END	1596739138702	1596739169550
REQUEST	156		GET /v2/sasb/orgs/scores	1596739166813	1596739169617	OK	 
USER	Get Scores for instruments	156	END	1596739154525	1596739169627
REQUEST	168		GET /v2/sasb/orgs/scores	1596739166875	1596739169629	OK	 
USER	Get Scores for instruments	168	END	1596739154525	1596739169638
REQUEST	186		GET /v2/sasb/orgs/scores	1596739166735	1596739169634	OK	 
USER	Get Scores for instruments	186	END	1596739154526	1596739169666
REQUEST	143		GET /v2/sasb/orgs/scores	1596739166866	1596739169635	OK	 
REQUEST	175		GET /v2/sasb/orgs/scores	1596739166875	1596739169698	OK	 
USER	Get Scores for instruments	143	END	1596739154525	1596739169676
REQUEST	177		GET /v2/sasb/orgs/scores	1596739166895	1596739169729	OK	 
USER	Get Scores for instruments	175	END	1596739154525	1596739169706
REQUEST	162		GET /v2/sasb/orgs/scores	1596739166806	1596739169734	OK	 
REQUEST	187		GET /v2/sasb/orgs/scores	1596739167012	1596739169743	OK	 
USER	Get Scores for instruments	177	END	1596739154526	1596739169736
USER	Get Scores for instruments	162	END	1596739154525	1596739169764
USER	Get Scores for instruments	187	END	1596739154526	1596739169771
REQUEST	154		GET /v2/sasb/orgs/scores	1596739166916	1596739169807	OK	 
REQUEST	203		GET /v2/sasb/orgs/scores	1596739167145	1596739169778	OK	 
REQUEST	182		GET /v2/sasb/orgs/scores	1596739167010	1596739169835	OK	 
REQUEST	201		GET /v2/sasb/orgs/scores	1596739167155	1596739169844	OK	 
REQUEST	200		GET /v2/sasb/orgs/scores	1596739167030	1596739169844	OK	 
REQUEST	208		GET /v2/sasb/orgs/scores	1596739167432	1596739169868	OK	 
REQUEST	210		GET /v2/sasb/orgs/scores	1596739167443	1596739169868	OK	 
REQUEST	183		GET /v2/sasb/orgs/scores	1596739166895	1596739169841	OK	 
REQUEST	205		GET /v2/sasb/orgs/scores	1596739167419	1596739169867	OK	 
REQUEST	202		GET /v2/sasb/orgs/scores	1596739167291	1596739169869	OK	 
REQUEST	128		GET /v2/sasb/orgs/scores	1596739167057	1596739169846	OK	 
USER	Get Scores for instruments	154	END	1596739154525	1596739169817
REQUEST	209		GET /v2/sasb/orgs/scores	1596739167438	1596739169899	OK	 
REQUEST	181		GET /v2/sasb/orgs/scores	1596739167171	1596739169891	OK	 
USER	Get Scores for instruments	182	END	1596739154526	1596739169844
REQUEST	211		GET /v2/sasb/orgs/scores	1596739167540	1596739169913	OK	 
REQUEST	212		GET /v2/sasb/orgs/scores	1596739167548	1596739169922	OK	 
REQUEST	213		GET /v2/sasb/orgs/scores	1596739167576	1596739169924	OK	 
REQUEST	216		GET /v2/sasb/orgs/scores	1596739167712	1596739169932	OK	 
REQUEST	221		GET /v2/sasb/orgs/scores	1596739167979	1596739169956	OK	 
REQUEST	204		GET /v2/sasb/orgs/scores	1596739167257	1596739169962	OK	 
REQUEST	206		GET /v2/sasb/orgs/scores	1596739167415	1596739169987	OK	 
REQUEST	222		GET /v2/sasb/orgs/scores	1596739167979	1596739169988	OK	 
REQUEST	217		GET /v2/sasb/orgs/scores	1596739167837	1596739169981	OK	 
REQUEST	215		GET /v2/sasb/orgs/scores	1596739167661	1596739169996	OK	 
REQUEST	207		GET /v2/sasb/orgs/scores	1596739167429	1596739169970	OK	 
REQUEST	157		GET /v2/sasb/orgs/scores	1596739167133	1596739169964	OK	 
USER	Get Scores for instruments	183	END	1596739154526	1596739169877
REQUEST	214		GET /v2/sasb/orgs/scores	1596739167584	1596739169997	OK	 
REQUEST	185		GET /v2/sasb/orgs/scores	1596739167002	1596739169967	OK	 
USER	Get Scores for instruments	128	END	1596739138756	1596739169885
USER	Get Scores for instruments	181	END	1596739154526	1596739169905
REQUEST	219		GET /v2/sasb/orgs/scores	1596739167857	1596739170015	OK	 
REQUEST	224		GET /v2/sasb/orgs/scores	1596739168012	1596739170008	OK	 
REQUEST	190		GET /v2/sasb/orgs/scores	1596739167642	1596739170015	OK	 
USER	Get Scores for instruments	157	END	1596739154525	1596739170002
REQUEST	226		GET /v2/sasb/orgs/scores	1596739168090	1596739170026	OK	 
REQUEST	225		GET /v2/sasb/orgs/scores	1596739168075	1596739170020	OK	 
REQUEST	227		GET /v2/sasb/orgs/scores	1596739168154	1596739170033	OK	 
REQUEST	232		GET /v2/sasb/orgs/scores	1596739168306	1596739170042	OK	 
REQUEST	228		GET /v2/sasb/orgs/scores	1596739168153	1596739170047	OK	 
REQUEST	180		GET /v2/sasb/orgs/scores	1596739167415	1596739170057	OK	 
USER	Get Scores for instruments	185	END	1596739154526	1596739170006
REQUEST	231		GET /v2/sasb/orgs/scores	1596739168273	1596739170107	OK	 
REQUEST	234		GET /v2/sasb/orgs/scores	1596739168313	1596739170126	OK	 
REQUEST	235		GET /v2/sasb/orgs/scores	1596739168413	1596739170124	OK	 
REQUEST	223		GET /v2/sasb/orgs/scores	1596739167993	1596739170139	OK	 
REQUEST	218		GET /v2/sasb/orgs/scores	1596739167848	1596739170141	OK	 
REQUEST	239		GET /v2/sasb/orgs/scores	1596739168495	1596739170188	OK	 
REQUEST	233		GET /v2/sasb/orgs/scores	1596739168303	1596739170193	OK	 
REQUEST	193		GET /v2/sasb/orgs/scores	1596739168308	1596739170168	OK	 
REQUEST	237		GET /v2/sasb/orgs/scores	1596739168486	1596739170227	OK	 
REQUEST	199		GET /v2/sasb/orgs/scores	1596739168360	1596739170221	OK	 
USER	Get Scores for instruments	190	END	1596739154526	1596739170024
REQUEST	243		GET /v2/sasb/orgs/scores	1596739168647	1596739170228	OK	 
REQUEST	241		GET /v2/sasb/orgs/scores	1596739168615	1596739170229	OK	 
REQUEST	191		GET /v2/sasb/orgs/scores	1596739167743	1596739170234	OK	 
USER	Get Scores for instruments	180	END	1596739154526	1596739170068
REQUEST	242		GET /v2/sasb/orgs/scores	1596739168640	1596739170245	OK	 
REQUEST	246		GET /v2/sasb/orgs/scores	1596739168757	1596739170264	OK	 
REQUEST	244		GET /v2/sasb/orgs/scores	1596739168665	1596739170264	OK	 
REQUEST	249		GET /v2/sasb/orgs/scores	1596739168914	1596739170263	OK	 
